UMAP1,UMAP2,Group,Sensitivity,Intensity_LowerQuartileIntensity_pLCK,pLCK_x_AreaShape_Area,subtype
11.253184,10.138589,758,1,0.001800003,0.67507006,SPI1
12.399557,5.3445716,758,1,0.001311715,2.085672472,SPI1
9.157579,13.320788,758,1,0.011535259,8.39284156,SPI1
9.721557,11.502678,758,1,0.00106757,1.179149498,SPI1
9.795556,13.445517,758,1,0.006743926,7.076474591,SPI1
9.907464,6.4312835,758,1,0.000457209,-0.025033887,SPI1
12.966496,6.684197,758,1,0.001006534,4.47802992,SPI1
11.055634,11.003841,758,1,0.003325906,1.694226467,SPI1
11.748874,9.25857,758,1,0.001876299,1.168244181,SPI1
9.796927,12.334914,758,1,0.004180411,4.061843112,SPI1
10.311966,10.5723715,758,1,0.003325906,3.259181268,SPI1
10.56834,11.273128,758,1,0.001449046,2.825529507,SPI1
12.880327,8.152027,758,1,0.000640318,0.234063588,SPI1
11.742944,6.5444746,758,1,0.000518246,1.00245684,SPI1
9.631564,10.642768,758,1,0.001220161,0.395493638,SPI1
9.032563,12.973844,758,1,0.013854631,19.30516819,SPI1
12.910647,6.9782996,758,1,0.00263925,3.651593249,SPI1
8.090724,10.16311,758,1,-0.000458332,-0.0798576,SPI1
11.698894,12.433082,758,1,0.011901476,3.94311785,SPI1
9.667709,12.651896,758,1,0.002257774,1.23464289,SPI1
11.592591,10.294648,758,1,0.002685027,1.404068694,SPI1
10.050253,7.4106894,758,1,0.001494823,1.093180056,SPI1
8.906812,12.566258,758,1,0.002364587,2.173609673,SPI1
12.837928,6.386592,758,1,0.002349328,2.303786205,SPI1
8.716968,10.694542,758,1,0.004760254,1.272583452,SPI1
8.172822,8.440002,758,1,-0.000610922,-0.316489112,SPI1
8.872957,11.095731,758,1,-0.000366778,0.34099817,SPI1
12.6614895,7.073918,758,1,0.001616895,2.610723918,SPI1
12.019162,7.593074,758,1,0.001616895,3.35235824,SPI1
9.275996,10.355853,758,1,0.004744995,2.54995351,SPI1
10.184522,11.297965,758,1,0.001189643,1.01935555,SPI1
9.036737,11.202279,758,1,0.006927035,1.853266976,SPI1
8.914369,8.014403,758,1,0.003585309,1.81916876,SPI1
9.31445,11.709604,758,1,0.003386942,1.990199272,SPI1
10.384645,8.540901,758,1,0.002410364,7.346931669,SPI1
10.515343,11.64618,758,1,0.003142797,7.337754082,SPI1
9.615273,12.967429,758,1,0.008056202,3.283248243,SPI1
13.093862,6.066866,758,1,0.002105184,3.81048162,SPI1
10.655747,10.358381,758,1,0.00076239,0.743641888,SPI1
8.95303,13.878835,758,1,0.027526714,8.74438583,SPI1
10.72884,11.483612,758,1,0.001738967,2.287535728,SPI1
12.609069,9.74103,758,1,0.002410364,2.576430325,SPI1
9.937722,12.16462,758,1,0.014434474,3.57403568,SPI1
11.07327,10.791714,758,1,0.006347192,2.7191755,SPI1
12.15922,9.282071,758,1,0.003814194,1.89226966,SPI1
9.79984,12.555642,758,1,0.005691054,6.439739194,SPI1
11.419282,10.629572,758,1,0.002242515,1.206760257,SPI1
13.547094,8.129596,758,1,0.008071461,13.10726933,SPI1
9.06252,12.666713,758,1,0.007918871,5.019116056,SPI1
9.181648,11.733973,758,1,0.005401133,2.58490712,SPI1
11.914847,10.445516,758,1,0.005950457,1.871456652,SPI1
10.199107,8.165571,758,1,-3.11E-05,0.639011205,SPI1
10.870534,6.999983,758,1,0.00076239,2.03102438,SPI1
9.260541,11.623515,758,1,0.006988071,1.878990784,SPI1
8.728492,13.0025,758,1,0.005706313,3.580811424,SPI1
9.667324,11.995359,758,1,0.00512647,3.721299858,SPI1
12.841998,7.673055,758,1,0.001006534,1.12920412,SPI1
9.564627,10.880662,758,1,0.000228324,0.514752753,SPI1
10.341288,10.915003,758,1,0.000701354,0.391017456,SPI1
10.651284,8.055676,758,1,7.57E-05,0.046189339,SPI1
8.681514,10.0031,758,1,0.002303551,1.321482792,SPI1
9.888683,11.060698,758,1,0.004912844,4.236791867,SPI1
8.300968,11.796913,758,1,0.003325906,2.02507488,SPI1
11.274871,12.691485,758,1,0.009002262,7.70693217,SPI1
9.544095,11.185326,758,1,0.001189643,0.271753888,SPI1
10.870666,7.5144053,758,1,0.002135702,2.454148244,SPI1
10.978155,11.395924,758,1,0.003600568,4.342868283,SPI1
10.748037,10.93451,758,1,0.001738967,1.429229745,SPI1
9.3228035,11.527367,758,1,0.007583173,1.461739635,SPI1
10.10281,10.028294,758,1,-0.000122633,0.52070935,SPI1
13.174878,6.439247,758,1,0.000945498,2.411101224,SPI1
10.930454,8.864449,758,1,-0.000366778,0.0056156,SPI1
10.390135,9.83465,758,1,-0.000946621,-0.067433996,SPI1
9.603938,12.817951,758,1,0.001800003,3.05431654,SPI1
13.593248,7.649108,758,1,0.003447978,11.5099835,SPI1
10.69244,11.355685,758,1,0.003386942,0.594265392,SPI1
9.336441,12.723317,758,1,0.01074179,5.812330504,SPI1
8.735723,12.3124485,758,1,0.004912844,2.073459588,SPI1
10.304832,8.574236,758,1,0.002715545,1.437501492,SPI1
9.033259,10.67878,758,1,0.001525341,0.629788,SPI1
9.2404995,8.134209,758,1,0.000869203,1.446678399,SPI1
10.486666,11.708837,758,1,0.00387523,4.83595848,SPI1
8.458457,9.377141,758,1,0.002501918,2.222638488,SPI1
12.683804,8.3818655,758,1,0.002044148,2.342885405,SPI1
10.612585,12.068998,758,1,0.004287224,2.809022895,SPI1
11.485669,9.791428,758,1,0.002959689,4.094219558,SPI1
8.799364,10.347063,758,1,0.002898653,1.392020532,SPI1
10.540368,12.077494,758,1,0.003020725,2.445908052,SPI1
12.5131645,12.136262,758,1,0.006652372,4.17737617,SPI1
8.7605095,5.704947,758,1,0.001494823,0.289253808,SPI1
9.972488,12.688199,758,1,0.009276924,10.04398571,SPI1
8.508664,6.331464,758,1,0.001677931,2.605906008,SPI1
10.449692,8.908757,758,1,0.001311715,2.697452886,SPI1
10.308454,7.3123436,758,1,-0.000519368,-0.334496967,SPI1
10.168611,10.686738,758,1,0.001006534,0.215267409,SPI1
8.022597,10.902532,758,1,9.10E-05,0.24353791,SPI1
10.983469,12.216586,758,1,0.003753158,9.11474886,SPI1
9.113708,11.449035,758,1,0.002654509,3.310095768,SPI1
8.307875,8.383064,758,1,0.001830521,2.742974982,SPI1
11.755495,8.485646,758,1,-0.000397296,-0.14570408,SPI1
8.90351,9.214258,758,1,3.00E-05,0.05811012,SPI1
13.125146,5.900359,758,1,0.001372751,5.034157128,SPI1
9.827866,12.452094,758,1,0.005095952,3.93649328,SPI1
13.054369,5.764552,758,1,0.003264869,3.983825958,SPI1
9.400441,12.406136,758,1,0.004455073,3.719618562,SPI1
11.231281,10.7018385,758,1,0.001418528,2.448890481,SPI1
8.437998,9.126052,758,1,0.004851808,1.622150574,SPI1
13.28716,8.080252,758,1,0.002303551,2.881965219,SPI1
10.226926,11.98273,758,1,0.003173315,2.626327044,SPI1
9.517757,11.178493,758,1,0.003356424,0.955835132,SPI1
8.929197,12.5421505,758,1,0.003936266,3.284508564,SPI1
10.024643,12.993468,758,1,0.005843644,12.81462776,SPI1
9.561781,12.3746805,758,1,0.006316674,3.748680208,SPI1
10.096257,8.629922,758,1,0.000686095,1.576567212,SPI1
13.082525,6.095148,758,1,0.003264869,7.4452489,SPI1
10.815643,7.9021,758,1,0.002288292,2.282390376,SPI1
8.747851,8.275824,758,1,0.001769485,1.142843334,SPI1
9.336332,12.584563,758,1,0.00607253,2.6842432,SPI1
12.419314,5.252843,758,1,0.001983112,2.191245468,SPI1
10.288536,10.33206,758,1,0.00637771,5.698791329,SPI1
10.235585,11.887911,758,1,0.004714477,9.786431821,SPI1
10.487128,10.527127,758,1,-0.000473591,0.113234727,SPI1
10.477341,8.539747,758,1,0.002273033,3.145834775,SPI1
12.353648,5.4232836,758,1,0.001738967,3.377487348,SPI1
8.960428,8.05183,758,1,0.000579282,0.454515094,SPI1
13.542808,8.446767,758,1,0.002654509,4.851644584,SPI1
13.05688,6.385735,758,1,0.004683959,7.295492234,SPI1
10.23094,8.388758,758,1,0.004424555,2.125030138,SPI1
8.475378,9.659468,758,1,0.002074666,0.43297548,SPI1
9.390803,12.127764,758,1,0.002517177,1.123559219,SPI1
9.735519,12.575116,758,1,0.002852876,4.885999299,SPI1
12.770439,7.0724125,758,1,0.003386942,6.57332346,SPI1
9.0733795,12.158598,758,1,0.00091498,0.67421094,SPI1
10.323674,12.356368,758,1,0.005095952,6.273329764,SPI1
9.278184,12.896415,758,1,0.009887285,8.450700728,SPI1
9.581494,12.845132,758,1,0.005462169,4.403204934,SPI1
8.374665,8.791651,758,1,0.006316674,2.767526418,SPI1
10.3254385,10.061435,758,1,0.003814194,2.423355827,SPI1
9.911499,12.184985,758,1,0.003447978,3.2808681,SPI1
9.617529,12.1862335,758,1,0.004241447,4.114684548,SPI1
12.479428,5.525161,758,1,0.001861039,2.817407894,SPI1
10.819856,11.382068,758,1,0.002257774,1.084591461,SPI1
9.00347,10.821937,758,1,0.002105184,2.930888192,SPI1
12.988058,6.011018,758,1,0.001922076,4.313067696,SPI1
8.578574,10.869398,758,1,0.001708449,0.691224138,SPI1
10.117771,11.587805,758,1,0.003631086,4.23619416,SPI1
9.019192,11.8444605,758,1,0.00497388,3.774116364,SPI1
9.80056,11.588397,758,1,0.000701354,1.007455768,SPI1
12.087632,9.224817,758,1,0.002242515,0.775317231,SPI1
12.486567,5.5387683,758,1,0.003325906,4.568903692,SPI1
11.2866,12.152909,758,1,0.004058339,15.15880319,SPI1
9.4646225,11.703078,758,1,0.000701354,0.48105824,SPI1
11.972213,10.702232,758,1,0.002685027,1.38942139,SPI1
9.689196,12.524314,758,1,0.010345056,7.254771972,SPI1
9.331024,11.558385,758,1,0.003051243,1.530991704,SPI1
12.073373,8.297746,758,1,0.003646345,3.23905287,SPI1
8.780152,6.844059,758,1,0.00106757,1.01140032,SPI1
8.569857,12.217095,758,1,0.001601636,1.320027273,SPI1
11.270169,10.327434,758,1,0.002654509,2.552540038,SPI1
11.429739,11.306521,758,1,0.006988071,4.65969088,SPI1
10.174972,12.265537,758,1,0.004790772,2.680708542,SPI1
11.092866,12.757061,758,1,0.002105184,4.758994422,SPI1
9.651101,6.2608323,758,1,9.10E-05,0.24688541,SPI1
12.92943,7.776658,758,1,0.003509014,6.042851219,SPI1
8.561127,11.372291,758,1,0.001326974,0.453477431,SPI1
12.76895,5.9792304,758,1,0.001861039,1.733983524,SPI1
9.288946,6.979332,758,1,0.002196738,3.598553574,SPI1
10.525616,10.161304,758,1,0.003264869,6.35376432,SPI1
11.718368,8.545138,758,1,-0.00064144,-0.42280216,SPI1
8.219189,11.866908,758,1,0.001433787,0.761143482,SPI1
11.45068,10.685655,758,1,0.005721572,1.57105755,SPI1
12.400514,8.316135,758,1,0.001952594,3.776969922,SPI1
10.345502,9.054187,758,1,0.001311715,0.274635384,SPI1
11.042272,10.344089,758,1,0.002410364,0.430738616,SPI1
11.007204,12.309813,758,1,0.00668289,1.78539713,SPI1
9.406931,12.583465,758,1,0.010131429,2.111074956,SPI1
8.483061,11.72962,758,1,0.005156988,5.701722871,SPI1
12.599689,5.502843,758,1,0.000930239,1.013716319,SPI1
8.846184,7.729368,758,1,0.00387523,0.926020518,SPI1
13.3453665,7.882819,758,1,0.004363519,6.02162925,SPI1
10.095907,7.7933173,758,1,0.002593473,3.763757376,SPI1
9.885995,12.61691,758,1,0.003356424,1.966137138,SPI1
9.92587,13.045264,758,1,0.004180411,8.213521296,SPI1
12.888312,9.500869,758,1,0.00465344,7.412939097,SPI1
8.197918,8.5281515,758,1,0.002227256,1.60080072,SPI1
9.2651,10.998809,758,1,0.003463237,2.156504788,SPI1
12.417039,7.1584406,758,1,0.001738967,2.837296804,SPI1
11.209999,10.150273,758,1,-3.11E-05,0.173560304,SPI1
10.908149,11.631493,758,1,0.001677931,3.264736104,SPI1
12.457346,5.4384975,758,1,0.003386942,6.45500889,SPI1
12.945701,6.632538,758,1,0.00169319,4.83412955,SPI1
9.353304,12.264081,758,1,0.004516109,4.092077528,SPI1
11.806364,10.784366,758,1,0.005218024,3.372411734,SPI1
13.173489,6.893745,758,1,0.001601636,2.617095005,SPI1
8.804717,7.137002,758,1,0.000258842,2.090302683,SPI1
9.361615,12.0642,758,1,0.003997303,2.689626576,SPI1
8.080615,7.649705,758,1,0.000121511,0.27218424,SPI1
12.328581,9.013104,758,1,0.004241447,2.688744017,SPI1
9.542382,12.627361,758,1,0.003325906,3.176778614,SPI1
9.188097,12.413822,758,1,0.003905748,2.284742442,SPI1
12.966455,6.812004,758,1,0.002288292,5.109172489,SPI1
9.401003,12.67253,758,1,0.001922076,3.3434216,SPI1
12.749215,8.204042,758,1,0.00309702,4.036462689,SPI1
12.868984,6.7003603,758,1,0.005996234,10.27340129,SPI1
12.813049,5.6975303,758,1,0.001922076,3.94724421,SPI1
10.106344,10.141522,758,1,0.001555859,0.803195008,SPI1
12.780326,7.49786,758,1,0.002440882,1.871791797,SPI1
10.484523,12.872886,758,1,0.012847535,17.41264118,SPI1
11.460923,8.097994,758,1,0.003936266,2.878558484,SPI1
12.773516,8.608665,758,1,0.002761322,5.094397805,SPI1
8.690681,11.058853,758,1,0.003753158,3.415396104,SPI1
9.135166,12.280142,758,1,0.006957553,3.851414,SPI1
9.740845,12.622975,758,1,0.002196738,3.601613154,SPI1
8.363085,10.005961,758,1,0.000213065,0.38078349,SPI1
8.313439,10.736488,758,1,-3.11E-05,0.1920165,SPI1
12.010701,5.605169,758,1,0.000426691,0.734363686,SPI1
11.664302,9.234579,758,1,0.001677931,2.196615343,SPI1
9.161808,12.325284,758,1,0.003493755,2.55085545,SPI1
9.120024,9.982181,758,1,3.00E-05,1.566639644,SPI1
10.688425,11.557215,758,1,0.006560818,3.229199872,SPI1
9.32693,9.919257,758,1,-0.000397296,0.195039152,SPI1
11.02126,10.679852,758,1,0.002852876,0.848433924,SPI1
10.867171,11.704362,758,1,0.001983112,2.188762992,SPI1
9.230274,12.539136,758,1,0.00324961,1.928248125,SPI1
12.943743,9.538455,758,1,0.00512647,8.66472118,SPI1
9.424984,10.70506,758,1,0.004424555,6.333254139,SPI1
9.250728,12.8582535,758,1,0.011931994,13.45358806,SPI1
11.547556,9.979305,758,1,0.000945498,0.281284656,SPI1
10.951222,10.644316,758,1,0.002334069,2.561709865,SPI1
8.924293,7.1272326,758,1,0.000853944,0.503620644,SPI1
10.862289,6.765361,758,1,-0.000900843,-0.418046032,SPI1
13.064652,6.0540338,758,1,0.002349328,7.604960511,SPI1
8.801845,12.687922,758,1,0.005156988,2.64569118,SPI1
12.554734,10.690536,758,1,0.003615827,2.144111046,SPI1
9.344792,11.788231,758,1,0.00544691,3.975382655,SPI1
12.504908,6.6387196,758,1,0.002044148,5.24914882,SPI1
9.396721,11.735099,758,1,0.007903612,9.556894998,SPI1
9.414317,10.033507,758,1,0.005401133,1.934693696,SPI1
12.538721,7.2424016,758,1,0.001433787,0.979072704,SPI1
9.073545,11.469223,758,1,0.003478496,5.800287766,SPI1
8.871969,12.594733,758,1,0.003203833,2.408168576,SPI1
11.26648,11.376762,758,1,0.004363519,1.843469374,SPI1
8.4757805,5.914601,758,1,0.001525341,2.30559754,SPI1
8.959036,9.381907,758,1,-0.000610922,0.088123005,SPI1
8.807349,10.906388,758,1,0.003081761,1.611408348,SPI1
10.633088,11.648819,758,1,0.003310647,8.78683437,SPI1
9.313858,9.838447,758,1,0.003814194,2.320315215,SPI1
8.580472,10.315404,758,1,6.05E-05,-0.0070848,SPI1
8.2259865,8.276184,758,1,0.000274101,0.744879345,SPI1
9.251725,12.481097,758,1,0.006972812,6.584034365,SPI1
12.961918,9.108261,758,1,0.003829453,3.375169304,SPI1
10.044822,10.466482,758,1,0.00169319,1.395744059,SPI1
12.606914,9.381922,758,1,0.002776581,3.634430396,SPI1
12.653078,9.05257,758,1,0.002562954,2.108675367,SPI1
10.621973,9.472661,758,1,-0.000275224,-0.19310775,SPI1
12.766509,5.8315287,758,1,0.002532436,3.699408258,SPI1
9.951772,8.445231,758,1,0.00076239,0.557828322,SPI1
8.480285,9.423032,758,1,0.003081761,1.458754704,SPI1
10.212331,11.909644,758,1,0.005584241,2.84772882,SPI1
8.209363,9.275825,758,1,0.000182547,0.293850627,SPI1
9.067117,11.25236,758,1,0.004607663,3.934362072,SPI1
9.334982,11.273153,758,1,0.002822358,1.894364181,SPI1
9.974012,11.630954,758,1,0.004058339,5.985924336,SPI1
10.378752,11.537316,758,1,0.004943362,4.973016951,SPI1
13.552763,8.084827,758,1,0.006011493,20.97597432,SPI1
12.261025,10.30897,758,1,0.002974948,2.469097015,SPI1
9.677745,11.181448,758,1,0.00106757,2.926170195,SPI1
10.871216,10.179288,758,1,0.0024714,1.819757568,SPI1
12.933852,5.841645,758,1,0.001800003,3.256109146,SPI1
9.203157,12.8327465,758,1,0.006438746,5.93440862,SPI1
11.531607,8.736695,758,1,0.003264869,5.58735964,SPI1
11.1389885,8.419648,758,1,-0.000153151,-0.0173016,SPI1
13.300749,8.298252,758,1,0.003753158,4.511601542,SPI1
8.4417715,8.170873,758,1,0.001830521,0.98959905,SPI1
9.499751,9.278821,758,1,0.001006534,1.550899548,SPI1
12.982716,6.1627645,758,1,0.00216622,6.637695975,SPI1
9.338402,12.269532,758,1,0.008636045,5.379337164,SPI1
8.866028,11.265958,758,1,0.001677931,1.483754112,SPI1
10.515469,9.911414,758,1,0.002028889,1.699730347,SPI1
9.274111,9.227276,758,1,0.000548764,0.8696376,SPI1
9.945466,10.110672,758,1,0.001037052,0.9671904,SPI1
10.636923,8.680881,758,1,0.001006534,2.345584344,SPI1
10.654791,12.021567,758,1,0.003997303,2.317219663,SPI1
12.855633,8.228545,758,1,0.002227256,5.343680556,SPI1
9.1595545,12.133545,758,1,0.002410364,1.27287907,SPI1
8.278668,6.6397476,758,1,0.003081761,2.746311696,SPI1
11.29046,11.159601,758,1,0.00279184,3.46069329,SPI1
13.060947,5.9791737,758,1,0.000396173,1.667797344,SPI1
9.457039,5.1177087,758,1,0.000396173,0.76892093,SPI1
8.39981,7.0644684,758,1,-0.000321001,0.124570941,SPI1
10.229272,11.214739,758,1,0.001311715,1.181394097,SPI1
11.304653,13.656098,758,1,0.006743926,11.46655267,SPI1
12.774847,8.890756,758,1,0.003188574,6.711872548,SPI1
10.005433,12.6157055,758,1,0.009917803,3.017140587,SPI1
9.335595,6.226705,758,1,0.003386942,3.80556792,SPI1
9.826353,8.108399,758,1,0.001372751,0.494842776,SPI1
9.134017,11.318187,758,1,0.001983112,2.745732934,SPI1
11.062024,9.138106,758,1,0.000686095,0.646129924,SPI1
10.664039,11.936249,758,1,0.004989139,3.49712649,SPI1
9.285689,8.736658,758,1,0.000197806,-0.180850077,SPI1
9.253834,12.902299,758,1,0.004455073,2.276017113,SPI1
9.59423,10.075772,758,1,0.004241447,4.062860288,SPI1
8.9082155,11.481605,758,1,0.002883394,1.560918019,SPI1
12.860275,8.149323,758,1,0.003310647,3.412855368,SPI1
13.073151,9.084053,758,1,0.00216622,4.165276528,SPI1
12.023319,7.1953907,758,1,0.000518246,0.19609698,SPI1
9.319455,13.214683,758,1,0.007247474,4.918358571,SPI1
9.166747,11.346597,758,1,0.002105184,1.815159585,SPI1
8.701053,10.401084,758,1,-0.000107374,0.852880374,SPI1
3.3028433,2.0017648,758,1,0.002837617,3.856820058,SPI1
10.29553,11.933317,758,1,0.008239311,3.837642599,SPI1
8.972256,12.141295,758,1,0.005156988,1.002551844,SPI1
9.598489,12.794106,758,1,0.003997303,1.90433709,SPI1
8.564302,11.21741,758,1,0.003203833,1.226157415,SPI1
10.605933,12.231464,758,1,0.008376642,3.697420925,SPI1
10.332194,12.2366085,758,1,0.004241447,3.02293888,SPI1
9.95738,12.417346,758,1,0.004851808,6.05268664,SPI1
8.513034,11.973214,758,1,0.002517177,0.49294595,SPI1
13.2110195,6.233408,758,1,0.004088857,9.987824276,SPI1
11.308912,8.007927,758,1,0.000152029,0.06787254,SPI1
11.222442,10.062512,758,1,0.003142797,1.422981756,SPI1
12.82222,9.447054,758,1,0.004302483,3.19206746,SPI1
10.603385,10.00605,758,1,0.003814194,2.144868844,SPI1
9.352475,10.616709,758,1,0.003219092,2.673312214,SPI1
9.096709,7.451975,758,1,0.000823426,0.401444495,SPI1
8.626163,10.171035,758,1,0.001311715,2.061084591,SPI1
9.283804,13.329654,758,1,0.00918537,4.23497998,SPI1
10.67469,10.890873,758,1,0.004302483,2.613832524,SPI1
10.729907,12.947013,758,1,0.003631086,4.663464208,SPI1
10.236874,8.435893,758,1,-3.11E-05,-0.0046992,SPI1
9.945375,8.418074,758,1,0.001555859,0.548535492,SPI1
9.710615,7.8615565,758,1,0.000396173,0.613766694,SPI1
10.185202,12.337013,758,1,0.003509014,3.301309342,SPI1
9.155778,11.5435505,758,1,0.004363519,1.862845728,SPI1
12.820153,5.920622,758,1,0.001769485,2.735602142,SPI1
8.719584,8.793305,758,1,0.000426691,0.99598554,SPI1
10.0911045,8.4382,758,1,0.002746063,1.33983364,SPI1
12.911362,8.241557,758,1,0.002410364,3.791768937,SPI1
9.014493,12.530294,758,1,0.00637771,2.9171967,SPI1
13.119268,6.2956386,758,1,0.003264869,6.690089544,SPI1
12.281445,5.36385,758,1,0.003142797,3.089327472,SPI1
10.209495,10.079319,758,1,0.004104116,3.364871349,SPI1
12.595091,8.838771,758,1,0.001250679,0.331803108,SPI1
10.855111,12.173293,758,1,0.00512647,11.39419645,SPI1
11.310481,9.908082,758,1,0.0006098,1.189345738,SPI1
12.082451,10.084457,758,1,0.003936266,1.289212882,SPI1
9.484994,12.864712,758,1,0.007354287,4.587027716,SPI1
10.420558,11.152882,758,1,0.002715545,2.929313628,SPI1
10.00472,12.3972,758,1,0.00808672,7.427624768,SPI1
8.925806,10.7156925,758,1,0.004729736,2.21912496,SPI1
10.451051,10.77938,758,1,0.001098088,0.334846035,SPI1
11.310264,13.787186,758,1,0.004607663,7.94475936,SPI1
8.916182,12.54118,758,1,0.004638181,2.241009855,SPI1
12.993877,5.9605412,758,1,0.002105184,3.686160696,SPI1
11.778461,10.271193,758,1,0.003142797,3.372735956,SPI1
8.641266,9.541023,758,1,0.001281197,1.16652343,SPI1
11.257258,11.217657,758,1,0.002898653,1.056183944,SPI1
8.421773,7.3149953,758,1,-0.000275224,0.262310238,SPI1
11.17588,8.580071,758,1,-0.000214187,-0.137523762,SPI1
10.666679,11.104137,758,1,0.00465344,3.129165155,SPI1
9.487503,13.758306,758,1,0.012359247,6.2353535,SPI1
9.771992,6.2841988,758,1,0.001937335,1.55770233,SPI1
9.447724,12.733495,758,1,0.00091498,1.963315638,SPI1
10.892162,10.342473,758,1,0.000152029,1.175311305,SPI1
10.516484,10.600136,758,1,0.000838685,1.25240346,SPI1
9.25333,12.7373085,758,1,0.006789704,3.905239335,SPI1
9.13157,12.431683,758,1,0.002715545,2.737892262,SPI1
11.938774,8.004751,758,1,0.00106757,0.6853101,SPI1
11.903005,8.572302,758,1,0.000213065,0.622360656,SPI1
10.032174,8.105853,758,1,0.000213065,0.10352016,SPI1
11.697067,9.728451,758,1,0.001189643,0.811939936,SPI1
11.870088,5.3890266,758,1,0.000945498,2.011644768,SPI1
10.92905,11.784594,758,1,0.001922076,4.724869028,SPI1
11.28336,10.043213,758,1,0.001311715,1.292064175,SPI1
9.524396,12.8161,758,1,0.008452937,7.73615124,SPI1
13.0191,6.44432,758,1,0.002837617,4.674105613,SPI1
9.047745,11.028167,758,1,0.00482129,0.88180407,SPI1
10.380157,8.986098,758,1,0.001586377,0.323949535,SPI1
9.1960335,11.705013,758,1,0.001433787,1.66355574,SPI1
11.499271,5.3130164,758,1,-0.000946621,-0.842598848,SPI1
13.575046,8.034937,758,1,0.007247474,20.34357542,SPI1
13.492549,7.8175797,758,1,0.003646345,6.253665918,SPI1
12.362636,9.50593,758,1,0.002349328,2.758702986,SPI1
13.185907,6.0043516,758,1,0.001555859,3.053489164,SPI1
10.799677,11.713483,758,1,0.003997303,10.84092282,SPI1
8.977731,12.914061,758,1,0.005004398,1.83248415,SPI1
10.071999,10.161915,758,1,0.000152029,0.481133268,SPI1
12.767886,5.4737206,758,1,0.001555859,2.40562728,SPI1
9.195066,9.31564,758,1,0.004149893,3.69226736,SPI1
8.521772,11.750128,758,1,0.00231881,1.971816189,SPI1
9.506299,11.647522,758,1,0.002837617,1.136587137,SPI1
9.135742,12.664342,758,1,0.002837617,3.42787584,SPI1
9.752101,12.789507,758,1,0.006652372,12.23125624,SPI1
11.456124,10.929054,758,1,0.003447978,1.74853383,SPI1
8.322779,8.963728,758,1,0.001281197,1.098424171,SPI1
9.834827,11.617626,758,1,0.005218024,4.82198342,SPI1
9.200079,10.362895,758,1,0.001281197,0.900031938,SPI1
7.0384035,11.724973,758,1,0.00324961,2.55402615,SPI1
9.093212,11.561517,758,1,0.004607663,1.723723659,SPI1
9.9707,13.902737,758,1,0.004729736,5.434442768,SPI1
9.168296,11.546945,758,1,0.006652372,3.381534702,SPI1
9.323639,11.498587,758,1,0.001433787,0.845002524,SPI1
10.45275,11.727261,758,1,0.003905748,9.042483134,SPI1
13.146829,6.290135,758,1,0.001983112,2.703689807,SPI1
11.90753,9.631095,758,1,-0.000458332,0.061733085,SPI1
12.720885,9.50594,758,1,0.003905748,4.22187746,SPI1
10.2017,7.4384856,758,1,-0.000427814,0.262152252,SPI1
9.877208,11.06208,758,1,0.002349328,1.77517533,SPI1
11.365771,10.072929,758,1,0.002288292,2.298121955,SPI1
9.41057,7.101355,758,1,0.002898653,4.92611049,SPI1
13.293012,8.742694,758,1,0.010406092,18.33641471,SPI1
12.843457,5.898853,758,1,0.002379846,3.0226857,SPI1
10.264685,11.648364,758,1,0.004790772,10.3901413,SPI1
9.782461,13.2580805,758,1,0.007964648,8.236034529,SPI1
11.650485,10.677861,758,1,0.002227256,1.728058176,SPI1
10.195838,12.033034,758,1,0.003447978,1.289851832,SPI1
12.919981,8.644744,758,1,0.002288292,3.430137656,SPI1
10.167492,10.905702,758,1,0.001296456,0.720114528,SPI1
12.825573,5.8780823,758,1,0.003020725,8.083128262,SPI1
10.930592,7.8017454,758,1,0.002288292,1.42155706,SPI1
8.359762,9.192064,758,1,0.001616895,0.910801696,SPI1
10.009046,9.939126,758,1,0.001555859,2.34880472,SPI1
8.661593,11.969946,758,1,0.002288292,3.21201579,SPI1
8.134294,6.910804,758,1,0.001433787,1.50167565,SPI1
12.897183,5.9600224,758,1,0.001433787,2.090348307,SPI1
13.190658,6.321617,758,1,0.003386942,7.746750149,SPI1
12.205709,10.706297,758,1,0.004592404,2.908992115,SPI1
9.4289875,11.945249,758,1,0.005507946,4.824763512,SPI1
10.229016,7.531496,758,1,0.000426691,-0.150399774,SPI1
10.394965,9.822395,758,1,0.00419567,5.23791905,SPI1
10.961143,11.453079,758,1,0.002623991,1.287916642,SPI1
9.361126,12.055501,758,1,0.001998371,1.55786985,SPI1
13.407355,7.626381,758,1,0.001220161,3.14504886,SPI1
8.035948,9.596689,758,1,0.000640318,0.5374806,SPI1
12.631717,6.52281,758,1,0.001006534,0.99676828,SPI1
13.138463,5.989039,758,1,0.0024714,3.97203244,SPI1
10.006405,7.7223196,758,1,0.004699218,6.333741447,SPI1
10.822324,11.82872,758,1,0.003264869,3.228612024,SPI1
8.531517,11.407145,758,1,0.001342233,0.837098913,SPI1
10.545635,7.7578335,758,1,0.003936266,1.388174814,SPI1
9.549678,10.978932,758,1,0.00076239,0.3195456,SPI1
9.247611,12.2437525,758,1,0.005370615,1.008470598,SPI1
9.598784,11.455126,758,1,0.003692122,3.424520869,SPI1
10.575027,13.486231,758,1,0.00527906,7.401828168,SPI1
11.310483,6.304875,758,1,0.00091498,0.54484595,SPI1
